Date,Supplier Name,Business Name,TIN,Address,Invoice Number,Items,Category,Total Amount,VAT Exempt Amount,VATable Sale,VAT Amount,VAT Registered,Branch,Payment Method,Paid By,Notes,Created At,Updated At
2025-04-04,S&R - Shaw,,,"Podium Mall, ADB Ave., Mandaluyong",,Mascarpone (1x ₱751),General,751,,,,No,Podium,GCash,Gab,Imported from CSV,2025-06-27T16:51:25.421Z,
2025-04-03,Unknown Supplier,,,,,Ice (1x ₱180),General,180,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.421Z,
2025-04-03,The Daily Cut,,600-238-381-000,"Ortigas Center, Mandaluyong City",600-238-381-000,Coffee Beans (1x ₱1750),General,1750,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.421Z,
2025-04-03,Unknown Supplier,,,,,Delivery - Dairy Milk (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.421Z,
2025-04-04,Sm Supermarket,,,,,Egg (1x ₱226); Anchor Butter (1x ₱226); Condensed (1x ₱226),General,678,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.422Z,
2025-04-04,S&R - Shaw,,,"Podium Mall, ADB Ave., Mandaluyong",,3L Arla Whipping Cream (1x ₱1352),General,1352,,,,No,Podium,GCash,Gab,Imported from CSV,2025-06-27T16:51:25.422Z,
2025-04-04,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱225),General,225,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.422Z,
2025-04-04,"Phil. Jacobe Ventures, Inc.",,276-946-023-00004,"Unit 0026 B1 Mitsukoshi, 8th Ave. cor. 36th St. Grand Central Park, Fort Bonifacio North BGC",493,Banana Pudding (1x ₱1422),General,1422,,,,No,Podium,GCash,Toph,Imported from CSV,2025-06-27T16:51:25.422Z,
2025-04-06,Fax N Parcel,,,,,Photocopies of Inventory Sheet (1x ₱89.29),General,89.29,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.423Z,
2025-04-05,Lalamove,,,,,Straw (1x ₱50); Customer Tissue (1x ₱50); Vacuum (1x ₱50),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.423Z,
2025-04-05,Grab,,,,,Warabi Mochi (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.423Z,
2025-04-06,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice 4 Packs (1x ₱90),General,90,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.423Z,
2025-04-07,Allegro Beverage Corporation,Allegro Beverage Corporation,203-457-225-00003,"Jang Bldg., Gov. M. Cuenco Ave,. Banilad, 6000 Cebu City",,Oatmilk 18L (1x ₱2346); Coconut Milk 6L (1x ₱2346),General,4692,,,,Yes,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.423Z,
2025-04-05,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice (1x ₱112.5),General,112.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.423Z,
2025-04-07,S&R,,,,,White Sugar 2kg (1x ₱917.35); Whipping Cream 5L (1x ₱917.35); Customer Tissue 2 Packs (1x ₱917.35),General,2752.05,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.424Z,
2025-04-08,Lalamove fee,,,,,Warabi Sleeves (1x ₱119),General,119,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.424Z,
2025-04-07,Lalamove,,,,,Laciate Dairy Milk 36L (1x ₱2670),General,2670,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.424Z,
2025-04-08,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,8 Packs (1x ₱180),General,180,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.425Z,
2025-04-08,Fax N Parcel,,,,,Invetory Desserts Photocopies (1x ₱100),General,100,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.425Z,
2025-04-08,Lalamove Fee,,,,,Desserts Cookies (1x ₱162),General,162,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.425Z,
2025-04-09,ACPAckaging,,,,,WBSQ (1x ₱1700),General,1700,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.425Z,
2025-04-08,SM Super Market,,,,,Dalandan Juice (1x ₱212.4); White Sugar (1x ₱212.4); Strawberry Can (1x ₱212.4); Coconut Water (1x ₱212.4); Dishwashing liquid (1x ₱212.4),General,1062,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.425Z,
2025-04-08,Express Grab Fee,,,,,Matcha 1000g (1x ₱151),General,151,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.425Z,
2025-04-11,Customer's online payment change,,,,,Customer's online payment change (1x ₱30),General,30,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.427Z,
2025-04-10,Grab Mart,,,,,Delivery Fee (1x ₱155),General,155,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.427Z,
2025-04-10,M Bakery,,,,,Banana Pudding 3 Tubs (1x ₱1185),General,1185,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.427Z,
2025-04-11,Lalamove Fee,,,,,Cookies (1x ₱122),General,122,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.427Z,
2025-04-10,S&R Mascarpone,,,,,500g (1x ₱385.5); Eggs 10pcs (1x ₱385.5),General,771,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.427Z,
2025-04-11,S&R,,,,,Whipping Cream 3L (1x ₱670.875); Seasalt 1 Pack (1x ₱670.875),General,1341.75,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.427Z,
2025-04-11,Grab Mart,,,,,fee (1x ₱135),General,135,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.428Z,
2025-04-11,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,12 Packs (1x ₱270),General,270,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.428Z,
2025-04-13,S&R,,,,,Customer Tissue (1x ₱875.175); Whipped Cream (1x ₱875.175); White Sugar (1x ₱875.175); Paper Towel (1x ₱875.175),General,3500.7,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.429Z,
2025-04-13,Allegro Beverage Corporation,Allegro Beverage Corporation,203-457-225-00003,"Jang Bldg., Gov. M. Cuenco Ave,. Banilad, 6000 Cebu City",,Oatside 30L (1x ₱3810),General,3810,,,,Yes,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.429Z,
2025-04-13,Grab Express Fee,,,,,Warabi Mochi (1x ₱189),General,189,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.429Z,
2025-04-13,SM Super Market,,,,,Dairy Milk 10L (1x ₱1020),General,1020,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.429Z,
2025-04-14,Lalamove,,,,,Dairymilk (1x ₱50),General,50,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.429Z,
2025-04-15,Grocery,,,,,Supermarket (1x ₱72),General,72,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.430Z,
2025-04-15,Grocery,,,,,Supermarket (1x ₱379),General,379,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.430Z,
2025-04-14,Ice,,,,,Ice (1x ₱157),General,157,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.430Z,
2025-04-19,Delivery,,,,,FMPTPackaging (1x ₱1153),General,1153,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.430Z,
2025-04-19,Delivery,,,,,Lalamove (1x ₱3730),General,3730,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.430Z,
2025-04-19,Delivery,,,,,Gand E (1x ₱1005),General,1005,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.430Z,
2025-04-18,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,5 packs (1x ₱112.5),General,112.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.430Z,
2025-04-19,Delivery,,,,,Lalamove (1x ₱104),General,104,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.431Z,
2025-04-20,The Marketplace,,,,,White Sugar 4kg (1x ₱245.75); Dalandan Juice 1L (1x ₱245.75),General,491.5,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.432Z,
2025-04-21,M Bakery,,,,,Banana Pudding 10 Tubs (1x ₱1777.5),General,1777.5,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.432Z,
2025-04-21,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,3 packs (1x ₱67.5),General,67.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.432Z,
2025-04-20,Supermarket,,,,,Coco Water (1x ₱164.75); Sugar (1x ₱164.75); Dalandan Syrup (1x ₱164.75); Strawberry Can (1x ₱164.75),General,659,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.432Z,
2025-04-22,Super Market,,,,,Dairy Milk 8L (1x ₱816),General,816,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-23,R&BTube Ice,,,,,7bags (1x ₱157),General,157,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-23,M.D.R Consumer Goods Trading,,,,,36L Laciate - 2 Everwhip - 500pcs Leak Proof (1x ₱3245),General,3245,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-22,Lalamove Fee,,,,,Cookies (1x ₱159),General,159,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-22,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,5 Packs (1x ₱112),General,112,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-25,SM,,,,,Whipping Cream (1x ₱352.9166666666667); Dalandan Concentrate (1x ₱352.9166666666667); Trash Bag (1x ₱352.9166666666667),General,1058.75,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-22,Grab,,,,,Mascarpone (1x ₱730),General,730,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-24,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice 5 packs (1x ₱112.5),General,112.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-24,Supermarket,,,,,Supermarket (1x ₱1531.5),General,1531.5,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-23,Lalamove,,,,,supplies (1x ₱300),General,300,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.433Z,
2025-04-26,Wonderbake,,,,,Oatmilk 3L (1x ₱630),General,630,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.434Z,
2025-04-26,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,10 Packs (1x ₱225),General,225,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.434Z,
2025-04-26,Grab Fee,,,,,Extension Cord (1x ₱118),General,118,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.434Z,
2025-04-26,SM,,,,,White Sugar (1x ₱94); Paper Towel (1x ₱94); Customer Tissue (1x ₱94),General,282,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.434Z,
2025-04-25,SM,,,,,Ice Tube 5Kg (1x ₱40),General,40,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.434Z,
2025-04-26,Grab Mart Fee,,,,,Mascarpone (1x ₱68); Eggs (1x ₱68),General,136,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.435Z,
2025-04-26,Lalamove Fee,,,,,Warabi Mochi (1x ₱104),General,104,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.435Z,
2025-04-26,S&R,,,,,Eggs 10s (1x ₱365.5); Mascarpone (1x ₱365.5),General,731,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.435Z,
2025-04-28,Lalamove Fee,,,,,Oatmilk (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.436Z,
2025-04-28,S&R,,,,,Whipping Cream 6L (1x ₱1473); Coco Water 3L (1x ₱1473),General,2946,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.436Z,
2025-04-28,M.D.R Consumer Goods Trading,M.D.R Consumer Goods Trading,420-986-840-00000,"Manggahan Commonwealth 1121 Quezon City NCR, 2nd District",,Laciate Milk 36L (1x ₱2700),General,2700,,,,Yes,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.436Z,
2025-04-27,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,5 Packs (1x ₱112.5),General,112.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.436Z,
2025-04-28,SM,,,,,Strawberry Can 1 (1x ₱231.5),General,231.5,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.436Z,
2025-04-29,Lalamove Fee,,,,,Desserts (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.437Z,
2025-04-28,Lalamove Fee,,,,,Dairy Milk 36L (1x ₱250),General,250,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.437Z,
2025-04-29,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,7 Packs (1x ₱157.5),General,157.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.438Z,
2025-04-30,Grocery,,,,,Supermarket (1x ₱99),General,99,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.438Z,
2025-04-30,Yardstick,,,,,1kg (1x ₱1750),General,1750,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.438Z,
2025-05-02,Deliver,,,,,Grab Mart (1x ₱1238),General,1238,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.438Z,
2025-05-01,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,5 packs (1x ₱112.5),General,112.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.438Z,
2025-05-03,Delivery,,,,,Lalamove (1x ₱118),General,118,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.439Z,
2025-05-02,Lalamove Fee,,,,,Cookies (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.439Z,
2025-05-02,Lalamove Fee,,,,,Dairy milk (1x ₱250),General,250,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.439Z,
2025-05-04,Grocery,,,,,Supermarket (1x ₱171),General,171,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.439Z,
2025-05-03,R&BTube Ice,,,,,5 (1x ₱112),General,112,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.439Z,
2025-05-02,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ivoryway Ice 8packs (1x ₱180),General,180,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.439Z,
2025-05-04,Shopee,,,,,mini spoon (1x ₱350),General,350,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.440Z,
2025-05-04,R&BTube Ice,,,,,8bags (1x ₱180),General,180,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.440Z,
2025-05-04,Shopee,,,,,Paperbag Medium (1x ₱291.5); Small (1x ₱291.5),General,583,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.440Z,
2025-05-05,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,4 Packs (1x ₱90),General,90,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.440Z,
2025-05-06,Shopee,,,,,Redbean (1x ₱238.5); Ziplock (1x ₱238.5),General,477,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.441Z,
2025-05-06,Lalamove Fee,,,,,Dairy and Oat (1x ₱450),General,450,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.441Z,
2025-05-06,Lalamove Fee,,,,,Whipped Cream (1x ₱170),General,170,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.441Z,
2025-05-06,Lalamove Fee,,,,,Strawless lids (1x ₱200),General,200,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.441Z,
2025-05-06,Lalamove Fee,,,,,Cookies (1x ₱140),General,140,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.441Z,
2025-05-08,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,6Packs (1x ₱135),General,135,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.442Z,
2025-05-07,Grocery,,,,,Supermarket (1x ₱701),General,701,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.442Z,
2025-05-08,Lalamove Fee,,,,,Supplies (1x ₱300),General,300,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.442Z,
2025-05-06,Gavino's Group Inc.,,,,,Whipped Cream 5L (1x ₱1900),General,1900,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.442Z,
2025-05-07,Grocery,,,,,Supermarket (1x ₱248),General,248,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.442Z,
2025-05-08,ACPackaging,,,,,Straw6mm12mm (1x ₱3185),General,3185,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.442Z,
2025-05-10,SM,,,,,Customer Tissue (1x ₱156.0625); Paper Towel (1x ₱156.0625); Condensed (1x ₱156.0625); Straw (1x ₱156.0625),General,624.25,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.443Z,
2025-05-09,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,Ice10Packs (1x ₱225),General,225,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.443Z,
2025-05-10,FLASH,,,,,COCKROACHKILLER (1x ₱189),General,189,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.443Z,
2025-05-09,Cookies,,,,,Lalamove (1x ₱150),General,150,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.443Z,
2025-05-10,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,4 Packs (1x ₱67.5),General,67.5,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.443Z,
2025-05-10,Shopee,,,,,Shopee (1x ₱700),General,700,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.443Z,
2025-05-11,Ivoryway Company Inc.,Ivoryway Company Inc.,203-802-940-00000,"42 Sct Bayoran South Triangle 1103 Quezon City NCR, Second District Philippines",,6 Packs (1x ₱135),General,135,,,,Yes,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.444Z,
2025-05-12,Allegro Beverage Corporation,Allegro Beverage Corporation,203-457-225-00003,"Jang Bldg., Gov. M. Cuenco Ave,. Banilad, 6000 Cebu City",,Oatside36L (1x ₱5454),General,5454,,,,Yes,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.445Z,
2025-05-12,ACPackaging,,,,,Straw6mm (1x ₱1800),General,1800,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.445Z,
2025-05-12,Delivery,,,,,Lalamove Fee (1x ₱250),General,250,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.445Z,
2025-05-12,Grocery,,,,,Supermarket (1x ₱1234),General,1234,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.445Z,
2025-05-12,M.D.R Consumer Goods Trading,,,,,Dairy Milk (1x ₱1546.6666666666667); White Choco Syrup (1x ₱1546.6666666666667); Salted Caramel Syrup (1x ₱1546.6666666666667),General,4640,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.445Z,
2025-05-13,Delivery,,,,,Grab Mart (1x ₱2345),General,2345,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.446Z,
2025-05-13,Delivery,,,,,Shopee (1x ₱80),General,80,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.446Z,
2025-05-13,R&BTube Ice,,,,,8bags (1x ₱180),General,180,,,,No,Podium,Cash,Store,Imported from CSV,2025-06-27T16:51:25.446Z,
2025-05-13,Powefoods,,,,,Strawberry Syrup (1x ₱990),General,990,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.446Z,
2025-05-13,S&R,,,,,Whppng Crm (1x ₱2109),General,2109,,,,No,Podium,Credit Card,Store,Imported from CSV,2025-06-27T16:51:25.446Z,
