"Date","Time","Receipt Number","Amount","Regular Discount","Senior Citizen Discount","PWD Discount","Service","VATable Sales","VAT","VAT-Exempt Sales","Zero-Rated Sales","Amount Due"
"24 Jul 2025","404pm",14468,770,0,0,0,0,687.5,82.5,0,0,770
"24 Jul 2025","423pm",14469,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","426pm",14470,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","430pm",14471,2180,0,0,0,0,1946.43,233.57,0,0,2180
"24 Jul 2025","440pm",14472,220,0,0,0,0,196.43,23.57,0,0,220
"24 Jul 2025","455pm",14473,250,0,0,35.71,0,44.64,5.36,142.86,0,192.86
"24 Jul 2025","519pm",14474,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","520pm",14475,200,0,0,35.71,0,0,0,142.86,0,142.86
"24 Jul 2025","619pm",14476,250,0,0,35.71,0,44.64,5.36,142.86,0,192.86
"24 Jul 2025","619pm",14477,230,0,0,0,0,205.36,24.64,0,0,230
"24 Jul 2025","622pm",14478,1760,0,0,0,0,1571.43,188.57,0,0,1760
"24 Jul 2025","639pm",14479,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","645pm",14480,270,0,0,0,0,241.07,28.93,0,0,270
"24 Jul 2025","657pm",14481,410,0,0,0,0,366.07,43.93,0,0,410
"24 Jul 2025","702pm",14482,300,0,0,35.71,0,89.29,10.71,142.86,0,242.86
"24 Jul 2025","709pm",14483,290,0,0,0,0,258.93,31.07,0,0,290
"24 Jul 2025","715pm",14484,270,0,0,0,0,241.07,28.93,0,0,270
"24 Jul 2025","721pm",14485,710,0,0,75,0,258.93,31.07,300,0,590
"24 Jul 2025","722pm",14486,270,0,0,0,0,241.07,28.93,0,0,270
"24 Jul 2025","723pm",14487,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","810pm",14488,1030,0,0,0,0,919.64,110.36,0,0,1030
"24 Jul 2025","816pm",14489,450,0,0,35.71,0,223.21,26.79,142.86,0,392.86
"24 Jul 2025","817pm",14490,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","819pm",14491,250,0,0,0,0,223.21,26.79,0,0,250
"24 Jul 2025","822pm",14492,360,0,0,0,0,321.43,38.57,0,0,360
"24 Jul 2025","835pm",14493,450,0,0,35.71,0,223.21,26.79,142.86,0,392.86
"24 Jul 2025","837pm",14494,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","840pm",14495,230,0,0,0,0,205.36,24.64,0,0,230
"24 Jul 2025","842pm",14496,240,0,0,0,0,214.29,25.71,0,0,240
"24 Jul 2025","845pm",14497,180,0,0,0,0,160.71,19.29,0,0,180
"24 Jul 2025","956pm",14498,830,0,0,0,0,741.07,88.93,0,0,830
"25 Jul 2025","1018am",14499,220,0,0,0,0,196.43,23.57,0,0,220
"25 Jul 2025","1018am",14500,220,0,0,0,0,196.43,23.57,0,0,220
"25 Jul 2025","1042am",14501,200,0,0,35.71,0,0,0,142.86,0,142.86
"25 Jul 2025","1110am",14502,160,0,0,0,0,142.86,17.14,0,0,160
"25 Jul 2025","1116am",14503,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","1203pm",14504,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","1205pm",14505,230,0,0,0,0,205.36,24.64,0,0,230
"25 Jul 2025","1213pm",14506,290,0,0,0,0,258.93,31.07,0,0,290
"25 Jul 2025","1216pm",14507,180,0,0,0,0,160.71,19.29,0,0,180
"25 Jul 2025","1227pm",14508,490,0,0,0,0,437.5,52.5,0,0,490
"25 Jul 2025","1232pm",14509,270,0,0,0,0,241.07,28.93,0,0,270
"25 Jul 2025","1235pm",14510,240,0,0,42.86,0,0,0,171.43,0,171.43
"25 Jul 2025","1236pm",14511,220,0,0,0,0,196.43,23.57,0,0,220
"25 Jul 2025","103pm",14512,800,220,0,0,0,517.86,62.14,0,0,580
"25 Jul 2025","105pm",14513,310,25,0,0,0,254.46,30.54,0,0,285
"25 Jul 2025","108pm",14514,950,220,0,0,0,651.79,78.21,0,0,730
"25 Jul 2025","109pm",14515,470,0,0,48.21,0,178.57,21.43,192.86,0,392.86
"25 Jul 2025","111pm",14516,240,24,0,0,0,192.86,23.14,0,0,216
"25 Jul 2025","112pm",14517,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","122pm",14518,530,0,0,0,0,473.21,56.79,0,0,530
"25 Jul 2025","124pm",14519,250,0,0,0,0,223.21,26.79,0,0,250
"25 Jul 2025","130pm",14520,950,250,0,0,0,625,75,0,0,700
"25 Jul 2025","138pm",14521,200,0,0,0,0,178.57,21.43,0,0,200
"25 Jul 2025","143pm",14522,600,0,0,0,0,535.71,64.29,0,0,600
"25 Jul 2025","145pm",14523,480,0,0,0,0,428.57,51.43,0,0,480
"25 Jul 2025","202pm",14524,740,180,0,0,0,500,60,0,0,560
"25 Jul 2025","210pm",14525,160,0,0,0,0,142.86,17.14,0,0,160
"25 Jul 2025","217pm",14526,200,0,0,0,0,178.57,21.43,0,0,200
"25 Jul 2025","228pm",14527,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","339pm",14528,0,0,0,0,0,0,0,0,0,0
"25 Jul 2025","349pm",14529,180,0,0,32.14,0,0,0,128.57,0,128.57
"25 Jul 2025","350pm",14530,270,0,0,0,0,241.07,28.93,0,0,270
"25 Jul 2025","419pm",14531,200,0,0,0,0,178.57,21.43,0,0,200
"25 Jul 2025","428pm",14532,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","429pm",14533,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","507pm",14534,200,0,0,0,0,178.57,21.43,0,0,200
"25 Jul 2025","512pm",14535,220,0,0,0,0,196.43,23.57,0,0,220
"25 Jul 2025","516pm",14536,1020,250,0,0,0,687.5,82.5,0,0,770
"25 Jul 2025","523pm",14537,480,0,0,42.86,0,214.29,25.71,171.43,0,411.43
"25 Jul 2025","538pm",14538,4260,0,0,0,0,3803.57,456.43,0,0,4260
"25 Jul 2025","540pm",14539,220,0,0,0,0,196.43,23.57,0,0,220
"25 Jul 2025","543pm",14540,370,0,0,44.64,0,107.14,12.86,178.57,0,298.57
"25 Jul 2025","551pm",14541,720,180,0,0,0,482.14,57.86,0,0,540
"25 Jul 2025","558pm",14542,180,0,0,0,0,160.71,19.29,0,0,180
"25 Jul 2025","603pm",14543,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","608pm",14544,490,0,0,0,0,437.5,52.5,0,0,490
"25 Jul 2025","624pm",14545,450,0,0,39.29,0,205.36,24.64,157.14,0,387.14
"25 Jul 2025","637pm",14546,430,200,0,0,0,205.36,24.64,0,0,230
"25 Jul 2025","651pm",14547,230,0,0,0,0,205.36,24.64,0,0,230
"25 Jul 2025","659pm",14548,240,0,0,0,0,214.29,25.71,0,0,240
"25 Jul 2025","706pm",14549,250,0,0,0,0,223.21,26.79,0,0,250
"25 Jul 2025","743pm",14550,460,0,0,0,0,410.71,49.29,0,0,460
"25 Jul 2025","746pm",14551,220,0,0,0,0,196.43,23.57,0,0,220
"25 Jul 2025","754pm",14552,880,220,0,0,0,589.29,70.71,0,0,660
"25 Jul 2025","754pm",14553,440,0,0,0,0,392.86,47.14,0,0,440
"25 Jul 2025","802pm",14554,290,0,0,0,0,258.93,31.07,0,0,290
"25 Jul 2025","806pm",14555,270,0,48.21,0,0,0,0,192.86,0,192.86
"25 Jul 2025","808pm",14556,270,0,0,0,0,241.07,28.93,0,0,270
"25 Jul 2025","824pm",14557,270,0,0,0,0,241.07,28.93,0,0,270
"25 Jul 2025","826pm",14558,240,0,0,42.86,0,0,0,171.43,0,171.43
"25 Jul 2025","833pm",14559,220,0,0,0,0,196.43,23.57,0,0,220
"25 Jul 2025","834pm",14560,200,0,0,0,0,178.57,21.43,0,0,200
"25 Jul 2025","841pm",14561,860,200,0,0,0,589.29,70.71,0,0,660
"25 Jul 2025","849pm",14562,750,180,0,0,0,508.93,61.07,0,0,570
"26 Jul 2025","1108am",14563,0,0,0,0,0,0,0,0,0,0
"26 Jul 2025","1109am",14564,300,0,0,0,0,267.86,32.14,0,0,300
"26 Jul 2025","1113am",14565,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","1114am",14566,230,0,0,0,0,205.36,24.64,0,0,230
"26 Jul 2025","1119am",14567,230,0,0,0,0,205.36,24.64,0,0,230
"26 Jul 2025","1122am",14568,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","1123am",14569,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","1125am",14570,340,0,0,0,0,303.57,36.43,0,0,340
"26 Jul 2025","1135am",14571,290,0,0,0,0,258.93,31.07,0,0,290
"26 Jul 2025","1140am",14572,160,0,0,0,0,142.86,17.14,0,0,160
"26 Jul 2025","1152am",14573,800,0,0,0,0,714.29,85.71,0,0,800
"26 Jul 2025","1153am",14574,210,0,0,0,0,187.5,22.5,0,0,210
"26 Jul 2025","1156am",14575,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","1159am",14576,200,0,0,0,0,178.57,21.43,0,0,200
"26 Jul 2025","1209pm",14577,680,180,0,0,0,446.43,53.57,0,0,500
"26 Jul 2025","1212pm",14578,0,0,0,0,0,0,0,0,0,0
"26 Jul 2025","1214pm",14579,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","1217pm",14580,800,180,0,0,0,553.57,66.43,0,0,620
"26 Jul 2025","1229pm",14581,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","1231pm",14582,230,0,0,41.07,0,0,0,164.29,0,164.29
"26 Jul 2025","1234pm",14583,200,0,0,35.71,0,0,0,142.86,0,142.86
"26 Jul 2025","1238pm",14584,450,0,0,0,0,401.79,48.21,0,0,450
"26 Jul 2025","1241pm",14585,470,0,0,0,0,419.64,50.36,0,0,470
"26 Jul 2025","1242pm",14586,0,0,0,0,0,0,0,0,0,0
"26 Jul 2025","1249pm",14587,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","1251pm",14588,290,0,0,0,0,258.93,31.07,0,0,290
"26 Jul 2025","1254pm",14589,1120,220,0,0,0,803.57,96.43,0,0,900
"26 Jul 2025","1257pm",14590,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","100pm",14591,180,0,0,0,0,160.71,19.29,0,0,180
"26 Jul 2025","104pm",14592,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","110pm",14593,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","115pm",14594,690,0,0,0,0,616.07,73.93,0,0,690
"26 Jul 2025","115pm",14595,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","115pm",14596,350,0,0,0,0,312.5,37.5,0,0,350
"26 Jul 2025","116pm",14597,610,0,0,0,0,544.64,65.36,0,0,610
"26 Jul 2025","116pm",14598,50,0,0,0,0,44.64,5.36,0,0,50
"26 Jul 2025","118pm",14599,250,0,0,35.71,0,44.64,5.36,142.86,0,192.86
"26 Jul 2025","119pm",14600,0,0,0,0,0,0,0,0,0,0
"26 Jul 2025","121pm",14601,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","122pm",14602,380,0,0,0,0,339.29,40.71,0,0,380
"26 Jul 2025","137pm",14603,270,0,0,0,0,241.07,28.93,0,0,270
"26 Jul 2025","138pm",14604,200,0,0,0,0,178.57,21.43,0,0,200
"26 Jul 2025","154pm",14605,170,0,0,0,0,151.79,18.21,0,0,170
"26 Jul 2025","157pm",14606,450,0,0,32.14,0,241.07,28.93,128.57,0,398.57
"26 Jul 2025","204pm",14607,270,0,0,0,0,241.07,28.93,0,0,270
"26 Jul 2025","223pm",14608,360,0,0,0,0,321.43,38.57,0,0,360
"26 Jul 2025","227pm",14609,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","233pm",14610,300,0,0,44.64,0,44.64,5.36,178.57,0,228.57
"26 Jul 2025","237pm",14611,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","239pm",14612,250,0,35.71,0,0,44.64,5.36,142.86,0,192.86
"26 Jul 2025","243pm",14613,180,0,0,0,0,160.71,19.29,0,0,180
"26 Jul 2025","244pm",14614,50,0,0,0,0,44.64,5.36,0,0,50
"26 Jul 2025","246pm",14615,300,0,0,35.71,0,89.29,10.71,142.86,0,242.86
"26 Jul 2025","249pm",14616,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","250pm",14617,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","301pm",14618,0,0,0,0,0,0,0,0,0,0
"26 Jul 2025","301pm",14619,180,0,0,0,0,160.71,19.29,0,0,180
"26 Jul 2025","305pm",14620,200,0,0,0,0,178.57,21.43,0,0,200
"26 Jul 2025","306pm",14621,270,0,0,0,0,241.07,28.93,0,0,270
"26 Jul 2025","308pm",14622,300,0,0,35.71,0,89.29,10.71,142.86,0,242.86
"26 Jul 2025","316pm",14623,300,0,0,0,0,267.86,32.14,0,0,300
"26 Jul 2025","317pm",14624,180,0,0,0,0,160.71,19.29,0,0,180
"26 Jul 2025","329pm",14625,200,0,0,0,0,178.57,21.43,0,0,200
"26 Jul 2025","335pm",14626,180,0,0,0,0,160.71,19.29,0,0,180
"26 Jul 2025","336pm",14627,180,0,0,0,0,160.71,19.29,0,0,180
"26 Jul 2025","337pm",14628,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","338pm",14629,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","341pm",14630,610,0,0,83.93,0,125,15,335.71,0,475.71
"26 Jul 2025","345pm",14631,490,0,0,0,0,437.5,52.5,0,0,490
"26 Jul 2025","357pm",14632,230,0,0,0,0,205.36,24.64,0,0,230
"26 Jul 2025","359pm",14633,120,0,0,0,0,107.14,12.86,0,0,120
"26 Jul 2025","401pm",14634,200,0,0,0,0,178.57,21.43,0,0,200
"26 Jul 2025","404pm",14635,360,0,0,0,0,321.43,38.57,0,0,360
"26 Jul 2025","404pm",14636,360,0,0,0,0,321.43,38.57,0,0,360
"26 Jul 2025","409pm",14637,200,0,0,35.71,0,0,0,142.86,0,142.86
"26 Jul 2025","410pm",14638,270,0,0,0,0,241.07,28.93,0,0,270
"26 Jul 2025","417pm",14639,200,0,0,0,0,178.57,21.43,0,0,200
"26 Jul 2025","424pm",14640,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","425pm",14641,860,180,0,0,0,607.14,72.86,0,0,680
"26 Jul 2025","427pm",14642,410,0,0,73.21,0,0,0,292.86,0,292.86
"26 Jul 2025","428pm",14643,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","434pm",14644,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","437pm",14645,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","450pm",14646,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","450pm",14647,120,0,0,0,0,107.14,12.86,0,0,120
"26 Jul 2025","451pm",14648,0,0,0,0,0,0,0,0,0,0
"26 Jul 2025","452pm",14649,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","453pm",14650,230,0,0,0,0,205.36,24.64,0,0,230
"26 Jul 2025","503pm",14651,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","509pm",14652,1050,250,0,0,0,714.29,85.71,0,0,800
"26 Jul 2025","510pm",14653,780,220,0,0,0,500,60,0,0,560
"26 Jul 2025","517pm",14654,430,0,0,0,0,383.93,46.07,0,0,430
"26 Jul 2025","519pm",14655,180,0,0,0,0,160.71,19.29,0,0,180
"26 Jul 2025","527pm",14656,160,0,0,0,0,142.86,17.14,0,0,160
"26 Jul 2025","545pm",14657,230,0,0,0,0,205.36,24.64,0,0,230
"26 Jul 2025","553pm",14658,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","603pm",14659,560,0,0,0,0,500,60,0,0,560
"26 Jul 2025","613pm",14660,500,0,0,0,0,446.43,53.57,0,0,500
"26 Jul 2025","618pm",14661,230,0,0,0,0,205.36,24.64,0,0,230
"26 Jul 2025","621pm",14662,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","634pm",14663,160,16,0,0,0,128.57,15.43,0,0,144
"26 Jul 2025","638pm",14664,950,240,0,0,0,633.93,76.07,0,0,710
"26 Jul 2025","640pm",14665,950,230,0,0,0,642.86,77.14,0,0,720
"26 Jul 2025","646pm",14666,910,180,0,0,0,651.79,78.21,0,0,730
"26 Jul 2025","705pm",14667,1500,0,0,0,0,1339.29,160.71,0,0,1500
"26 Jul 2025","707pm",14668,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","711pm",14669,560,0,0,0,0,500,60,0,0,560
"26 Jul 2025","718pm",14670,220,0,0,0,0,196.43,23.57,0,0,220
"26 Jul 2025","719pm",14671,180,0,0,32.14,0,0,0,128.57,0,128.57
"26 Jul 2025","730pm",14672,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","735pm",14673,830,0,0,42.86,0,526.79,63.21,171.43,0,761.43
"26 Jul 2025","758pm",14674,630,0,0,0,0,562.5,67.5,0,0,630
"26 Jul 2025","803pm",14675,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","810pm",14676,820,200,0,0,0,553.57,66.43,0,0,620
"26 Jul 2025","814pm",14677,650,0,0,0,0,580.36,69.64,0,0,650
"26 Jul 2025","822pm",14678,460,0,0,0,0,410.71,49.29,0,0,460
"26 Jul 2025","830pm",14679,500,0,0,0,0,446.43,53.57,0,0,500
"26 Jul 2025","831pm",14680,240,0,0,0,0,214.29,25.71,0,0,240
"26 Jul 2025","836pm",14681,590,0,0,0,0,526.79,63.21,0,0,590
"26 Jul 2025","844pm",14682,250,0,0,0,0,223.21,26.79,0,0,250
"26 Jul 2025","906pm",14683,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","1026am",14684,250,0,0,0,0,223.21,26.79,0,0,250
"27 Jul 2025","1028am",14685,50,0,0,0,0,44.64,5.36,0,0,50
"27 Jul 2025","1033am",14686,300,0,0,0,0,267.86,32.14,0,0,300
"27 Jul 2025","1041am",14687,220,0,0,0,0,196.43,23.57,0,0,220
"27 Jul 2025","1042am",14688,460,0,0,0,0,410.71,49.29,0,0,460
"27 Jul 2025","1052am",14689,1080,180,0,0,0,803.57,96.43,0,0,900
"27 Jul 2025","1117am",14690,270,0,0,39.29,0,44.64,5.36,157.14,0,207.14
"27 Jul 2025","1118am",14691,450,0,0,0,0,401.79,48.21,0,0,450
"27 Jul 2025","1121am",14692,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","1129am",14693,460,0,0,0,0,410.71,49.29,0,0,460
"27 Jul 2025","1133am",14694,200,0,0,35.71,0,0,0,142.86,0,142.86
"27 Jul 2025","1138am",14695,250,0,0,0,0,223.21,26.79,0,0,250
"27 Jul 2025","1201pm",14696,1090,230,0,0,0,767.86,92.14,0,0,860
"27 Jul 2025","1204pm",14697,180,0,0,32.14,0,0,0,128.57,0,128.57
"27 Jul 2025","1238pm",14698,200,0,0,0,0,178.57,21.43,0,0,200
"27 Jul 2025","1252pm",14699,880,220,0,0,0,589.29,70.71,0,0,660
"27 Jul 2025","1255pm",14700,2130,0,0,0,0,1901.79,228.21,0,0,2130
"27 Jul 2025","1258pm",14701,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","100pm",14702,480,0,0,0,0,428.57,51.43,0,0,480
"27 Jul 2025","122pm",14703,270,0,0,48.21,0,0,0,192.86,0,192.86
"27 Jul 2025","125pm",14704,340,0,0,0,0,303.57,36.43,0,0,340
"27 Jul 2025","125pm",14705,250,0,0,0,0,223.21,26.79,0,0,250
"27 Jul 2025","127pm",14706,220,0,0,0,0,196.43,23.57,0,0,220
"27 Jul 2025","128pm",14707,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","135pm",14708,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","141pm",14709,970,220,0,0,0,669.64,80.36,0,0,750
"27 Jul 2025","147pm",14710,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","153pm",14711,740,0,0,0,0,660.71,79.29,0,0,740
"27 Jul 2025","158pm",14712,540,0,0,0,0,482.14,57.86,0,0,540
"27 Jul 2025","200pm",14713,1490,0,0,0,0,1330.36,159.64,0,0,1490
"27 Jul 2025","202pm",14714,700,0,0,0,0,625,75,0,0,700
"27 Jul 2025","204pm",14715,290,0,0,0,0,258.93,31.07,0,0,290
"27 Jul 2025","206pm",14716,290,0,0,0,0,258.93,31.07,0,0,290
"27 Jul 2025","218pm",14717,250,0,0,44.64,0,0,0,178.57,0,178.57
"27 Jul 2025","221pm",14718,980,140,0,0,0,750,90,0,0,840
"27 Jul 2025","230pm",14719,1200,200,0,0,0,892.86,107.14,0,0,1000
"27 Jul 2025","239pm",14720,240,0,0,42.86,0,0,0,171.43,0,171.43
"27 Jul 2025","241pm",14721,460,0,0,0,0,410.71,49.29,0,0,460
"27 Jul 2025","245pm",14722,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","248pm",14723,890,200,0,0,0,616.07,73.93,0,0,690
"27 Jul 2025","251pm",14724,230,0,0,0,0,205.36,24.64,0,0,230
"27 Jul 2025","259pm",14725,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","301pm",14726,290,290,0,0,0,0,0,0,0,0
"27 Jul 2025","302pm",14727,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","303pm",14728,460,0,0,0,0,410.71,49.29,0,0,460
"27 Jul 2025","306pm",14729,1590,0,0,0,0,1419.64,170.36,0,0,1590
"27 Jul 2025","311pm",14730,400,0,0,0,0,357.14,42.86,0,0,400
"27 Jul 2025","317pm",14731,270,0,0,0,0,241.07,28.93,0,0,270
"27 Jul 2025","325pm",14732,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","329pm",14733,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","331pm",14734,880,0,0,0,0,785.71,94.29,0,0,880
"27 Jul 2025","334pm",14735,250,0,44.64,0,0,0,0,178.57,0,178.57
"27 Jul 2025","341pm",14736,270,0,0,48.21,0,0,0,192.86,0,192.86
"27 Jul 2025","348pm",14737,600,0,0,0,0,535.71,64.29,0,0,600
"27 Jul 2025","351pm",14738,290,0,0,51.79,0,0,0,207.14,0,207.14
"27 Jul 2025","357pm",14739,760,220,0,0,0,482.14,57.86,0,0,540
"27 Jul 2025","402pm",14740,1010,240,0,0,0,687.5,82.5,0,0,770
"27 Jul 2025","405pm",14741,980,250,0,0,0,651.79,78.21,0,0,730
"27 Jul 2025","407pm",14742,200,0,0,0,0,178.57,21.43,0,0,200
"27 Jul 2025","412pm",14743,470,0,0,0,0,419.64,50.36,0,0,470
"27 Jul 2025","416pm",14744,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","418pm",14745,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","435pm",14746,460,0,0,0,0,410.71,49.29,0,0,460
"27 Jul 2025","442pm",14747,1410,290,0,0,0,1000,120,0,0,1120
"27 Jul 2025","450pm",14748,240,0,0,42.86,0,0,0,171.43,0,171.43
"27 Jul 2025","456pm",14749,930,250,0,0,0,607.14,72.86,0,0,680
"27 Jul 2025","458pm",14750,290,0,0,0,0,258.93,31.07,0,0,290
"27 Jul 2025","505pm",14751,220,0,0,0,0,196.43,23.57,0,0,220
"27 Jul 2025","506pm",14752,290,0,0,0,0,258.93,31.07,0,0,290
"27 Jul 2025","509pm",14753,290,0,0,0,0,258.93,31.07,0,0,290
"27 Jul 2025","511pm",14754,270,0,0,0,0,241.07,28.93,0,0,270
"27 Jul 2025","514pm",14755,280,0,0,0,0,250,30,0,0,280
"27 Jul 2025","519pm",14756,1050,0,0,0,0,937.5,112.5,0,0,1050
"27 Jul 2025","520pm",14757,240,0,0,42.86,0,0,0,171.43,0,171.43
"27 Jul 2025","531pm",14758,290,0,0,0,0,258.93,31.07,0,0,290
"27 Jul 2025","536pm",14759,120,0,0,0,0,107.14,12.86,0,0,120
"27 Jul 2025","546pm",14760,360,0,0,0,0,321.43,38.57,0,0,360
"27 Jul 2025","559pm",14761,200,0,0,0,0,178.57,21.43,0,0,200
"27 Jul 2025","603pm",14762,220,0,0,0,0,196.43,23.57,0,0,220
"27 Jul 2025","615pm",14763,200,0,0,0,0,178.57,21.43,0,0,200
"27 Jul 2025","616pm",14764,220,0,0,39.29,0,0,0,157.14,0,157.14
"27 Jul 2025","625pm",14765,1520,230,0,0,0,1151.79,138.21,0,0,1290
"27 Jul 2025","627pm",14766,540,0,0,0,0,482.14,57.86,0,0,540
"27 Jul 2025","632pm",14767,250,0,0,35.71,0,44.64,5.36,142.86,0,192.86
"27 Jul 2025","635pm",14768,1050,230,0,0,0,732.14,87.86,0,0,820
"27 Jul 2025","637pm",14769,230,0,0,0,0,205.36,24.64,0,0,230
"27 Jul 2025","638pm",14770,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","643pm",14771,160,0,0,0,0,142.86,17.14,0,0,160
"27 Jul 2025","649pm",14772,580,0,0,0,0,517.86,62.14,0,0,580
"27 Jul 2025","651pm",14773,540,0,0,0,0,482.14,57.86,0,0,540
"27 Jul 2025","655pm",14774,480,0,0,0,0,428.57,51.43,0,0,480
"27 Jul 2025","716pm",14775,800,0,0,0,0,714.29,85.71,0,0,800
"27 Jul 2025","718pm",14776,120,0,0,0,0,107.14,12.86,0,0,120
"27 Jul 2025","724pm",14777,240,0,0,0,0,214.29,25.71,0,0,240
"27 Jul 2025","725pm",14778,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","729pm",14779,480,0,0,0,0,428.57,51.43,0,0,480
"27 Jul 2025","733pm",14780,220,0,0,0,0,196.43,23.57,0,0,220
"27 Jul 2025","734pm",14781,180,0,0,0,0,160.71,19.29,0,0,180
"27 Jul 2025","739pm",14782,360,0,0,0,0,321.43,38.57,0,0,360
"27 Jul 2025","757pm",14783,1210,240,0,0,0,866.07,103.93,0,0,970
"27 Jul 2025","809pm",14784,1170,180,0,0,0,883.93,106.07,0,0,990
"27 Jul 2025","810pm",14785,200,0,0,35.71,0,0,0,142.86,0,142.86
"27 Jul 2025","812pm",14786,600,0,0,0,0,535.71,64.29,0,0,600
"27 Jul 2025","828pm",14787,220,0,0,39.29,0,0,0,157.14,0,157.14
"27 Jul 2025","831pm",14788,520,0,0,0,0,464.29,55.71,0,0,520
"27 Jul 2025","833pm",14789,340,0,0,0,0,303.57,36.43,0,0,340
"27 Jul 2025","836pm",14790,500,0,0,0,0,446.43,53.57,0,0,500
"27 Jul 2025","842pm",14791,1180,240,0,0,0,839.29,100.71,0,0,940
"27 Jul 2025","845pm",14792,370,0,0,0,0,330.36,39.64,0,0,370
"27 Jul 2025","850pm",14793,300,0,0,0,0,267.86,32.14,0,0,300
"27 Jul 2025","857pm",14794,0,0,0,0,0,0,0,0,0,0
"27 Jul 2025","859pm",14795,540,0,0,48.21,0,241.07,28.93,192.86,0,462.86
"27 Jul 2025","903pm",14796,490,0,0,0,0,437.5,52.5,0,0,490
"27 Jul 2025","908pm",14797,680,160,0,0,0,464.29,55.71,0,0,520
"27 Jul 2025","910pm",14798,860,240,0,0,0,553.57,66.43,0,0,620
"27 Jul 2025","950pm",14799,1580,240,35.71,48.21,0,776.79,93.21,335.72,0,1205.72
"28 Jul 2025","1156am",14800,200,0,0,0,0,178.57,21.43,0,0,200
"28 Jul 2025","1157am",14801,210,0,0,0,0,187.5,22.5,0,0,210
"28 Jul 2025","1202pm",14802,270,0,0,0,0,241.07,28.93,0,0,270
